#            620002
PUW 7.8 0.5
PZH 9.4 0.5
MLI 10.8 0.5
HTW 14.1 0.5
HLI 12.4 0.5
#               115
JLO 7.7 0.5
GDS 13 1
LFG 14.8 0.5
GZA 14.8 0.5
SMI 15.4 0.5
YHZ 16.9 0.5
MLI 19 0.5
DFU 19 0.5
XJP 20.7 1
DBC 21.6 0.5
BTA 22.6 0.5
XJI 24.2 0.5
#               120
LZZ 2.3 1
YZW 11 0.5
LZH 10 0.5
SFS 14.4 0.5
HMS 16.9 1
HWS 18.3 1
YGD 22.8 1
WMP 25.6 1
#               133
AXI 5.7 0.5
MXI 7.1 0.5
ZJG 7.2 1
JHE 7.5 0.5
WCH 9 0.5
PWU 10.4 0.5
JJS 11.3 1
YZP 14.2 1
SPA 14.3 0.5
QCH 15.2 0.5
HSH 15.6 0.5
YGD 19.8 1
MEK 22.3 1
XJI 22.7 0.5
#               137
WMP 2 1
HMS 10.6 1
XJP 11.7 1
LBO 11 0.5
SFS 13.4 0.5
HWS 14.6 1
YGD 15.2 1
YZW 15.6 0.5
LZH 25.2 0.5
YHZ 18.4 0.5
LFG 19.6 0.5
GZA 21.6 0.5
YZP 22.6 1
#               138
WMP 2 1
HMS 9.4 1
XJP 11.6 1
LBO 10.6 0.5
HWS 13.5 1
GZA 20.2 0.5
YZP 22.6 1
#               149
XJI 12 0.5
YZP 14.7 1
GZA 5 0.5
GDS 7.6 1
#               153
SPA 16.4 0.5
MEK 21.1 1
JHE 2.7 0.5
MXI 4.3 0.5
AXI 5.4 0.5
WCH 6 0.5
ZJG 9.6 1
JJS 9.2 1
YZP 10.8 1
PWU 14 0.5
HSH 14.2 0.5
#               191
JLO 8.1 0.5
GDS 13.5 1
LFG 14.4 0.5
GZA 15.4 0.5
SMI 15.7 0.5
YHZ 14.9 0.5
DFU 18.5 0.5
MLI 19.2 0.5
XJP 21.7 1
DBC 21.5 0.5
MMZ 23.9 0.5
BTA 22.6 0.5
YYC 25.8 0.5
#               196
PWU 12 0.5
AXI 3.2 0.5
JHE 4.2 0.5
MXI 4.9 0.5
WCH 7 0.5
#               243
MXI 2.7 0.5
JHE 3.4 0.5
JHE 0.2 0.5
WCH 4.6 0.5
JHE 9 0.5
JHE 5.8 0.5
#               255
GDS 10.2 1
YZP 17.4 1
HMS 19 1
XJP 8.1 1
GZA 8.3 0.5
#               293
XJP 9.8 1
GZA 11.6 0.5
SMI 13.2 0.5
GDS 13.6 1
YZP 13.9 1
WMP 14.4 1
HMS 15.3 1
XJI 16.4 0.5
LBO 22.3 0.5
JLO 22 0.5
#               296
MXI 12.8 0.5
YZP 5.5 1
WCH 7.2 0.5
JHE 9.2 0.5
#               307
JHE 6 0.5
MXI 6.6 0.5
WCH 8.8 0.5
AXI 3 0.5
#               308
JHE 24.5 0.5
HMS 2.8 1
SFS 7.6 0.5
YZW 7.8 0.5
HWS 15.1 1
LZZ 17.7 1
YZP 20.8 1
XJP 21.3 1
LBO 21.8 0.5
#               322
XJI 5.4 0.5
MEK 6.5 1
HSH 9.8 0.5
WCH 12 0.5
YZP 14 1
MXI 15 0.5
DFU 16.1 0.5
GZA 16.2 0.5
JHE 16.1 0.5
GDS 17.8 1
RTA 18.2 0.5
SPA 19.9 0.5
AXI 20.8 0.5
PWU 25.8 0.5
#               337
JHE 2.2 0.5
JHE 2.2 0.5
JHE 2.2 0.5
JHE 2.2 0.5
MXI 4.5 0.5
WCH 4.2 0.5
#               353
YZP 4.8 1
WCH 5.8 0.5
JHE 5.9 0.5
MXI 8.3 0.5
AXI 13.2 0.5
PWU 20.6 0.5
#               354
ZJG 16.3 1
XJI 14.7 0.5
PWU 18.7 0.5
HMS 22.3 1
SPA 19.1 0.5
GZA 21.2 0.5
YZP 4.2 1
JHE 5 0.5
WCH 5.6 0.5
MXI 7.8 0.5
AXI 11.1 0.5
#               356
YZP 5.8 1
JHE 6.3 0.5
WCH 6.2 0.5
MXI 8.5 0.5
HSH 15.7 0.5
PWU 21.6 0.5
SPA 21 0.5
GZA 22.8 0.5
MEK 16.8 1
#               370
WCH 16.7 0.5
SMI 16.6 0.5
HMS 18.1 1
JHE 17.4 0.5
WMP 20.8 1
MXI 19.8 0.5
AXI 22.6 0.5
YHZ 23.5 0.5
MEK 22 1
HSH 22.6 0.5
DFU 24 0.5
JLO 24.1 0.5
LBO 25.4 0.5
YZP 10.4 1
GZA 11 0.5
YGD 12.5 1
XJI 13 0.5
GDS 13.7 1
XJP 13.5 1
#               373
PZH 12.6 0.5
XGS 14.8 0.5
MLI 14.8 0.5
PUW 15.1 0.5
HTW 18.9 0.5
DBC 21.7 0.5
#               374
MXI 2 0.5
WCH 4.5 0.5
JHE 5.5 0.5
AXI 6.8 0.5
ZJG 10.4 1
HSH 9.4 0.5
SPA 11.2 0.5
YZP 11.7 1
MEK 16.8 1
#               381
PWU 21.2 0.5
GZA 23 0.5
YZP 5.5 1
WCH 6 0.5
JHE 7.3 0.5
MXI 8.4 0.5
HSH 15 0.5
HSH 15 0.5
#               385
MXI 5.8 0.5
PWU 7.1 0.5
AXI 6.8 0.5
WCH 9.8 0.5
HSH 12.5 0.5
#               386
LZZ 11 1
LZH 13.6 0.5
YZW 18.8 0.5
HWS 22.3 1
#               400
MXI 2.3 0.5
JHE 5.4 0.5
WCH 5.5 0.5
AXI 5.8 0.5
#               401
MEK 4.5 1
XJI 6.8 0.5
HSH 9 0.5
WCH 12.2 0.5
DFU 15 0.5
YZP 15 1
RTA 16.9 0.5
#               402
SMI 18 0.5
YPU 19.2 0.5
WMP 5.8 1
LBO 5.9 0.5
HWS 12.4 1
HMS 14.8 1
HMS 14.2 1
HMS 15.6 1
HMS 15 1
YZW 17 0.5
LZH 20.6 0.5
#               405
JLO 7.6 0.5
GDS 13.1 1
GZA 15.2 0.5
SMI 15.3 0.5
YHZ 16.3 0.5
DFU 18 0.5
XJP 19.5 1
BTA 22.2 0.5
#               410
XJP 7.4 1
HMS 13.6 1
YZP 16.5 1
#               414
YTS 7.2 1
QCH 11.2 0.5
PWU 18 0.5
ZJG 22 1
#               422
MEK 3.7 1
RTA 9.6 0.5
HSH 11.8 0.5
XJI 12.5 0.5
#               426
MEK 5 1
XJI 6.8 0.5
HSH 9.1 0.5
WCH 12.8 0.5
#               437
SPA 18.3 0.5
ZJG 7.5 1
QCH 7.4 0.5
PWU 8 0.5
YTS 10.8 1
AXI 10 0.5
JJS 16.5 1
JHE 16 0.5
YZP 22.9 1
#               439
JLO 7.6 0.5
GDS 13.3 1
LFG 15.1 0.5
SMI 14.9 0.5
GZA 15 0.5
YHZ 17.1 0.5
XJP 19.6 1
#               443
LFG 15.1 0.5
YHZ 17.3 0.5
JLO 7.7 0.5
GDS 12.9 1
GZA 16.1 0.5
SMI 15.8 0.5
MLI 19.5 0.5
DFU 19 0.5
XJP 19.5 1
BTA 22.3 0.5
#               447
JHE 3.5 0.5
AXI 4 0.5
MXI 4.4 0.5
WCH 6.5 0.5
#               454
JHE 4.5 0.5
WCH 6.6 0.5
YZP 8.7 1
MXI 8.5 0.5
JJS 10.9 1
#               455
HMS 19.2 1
LZH 6.5 0.5
LZZ 9.9 1
HWS 15.7 1
WMP 23.9 1
#               456
LZH 6.5 0.5
LZZ 10 1
HWS 14.9 1
HMS 20 1
WMP 23.6 1
#               458
XGS 12.2 0.5
MLI 11.9 0.5
PUW 12.5 0.5
HLI 18.7 0.5
DBC 20.6 0.5
MMZ 20.9 0.5
XSB 21.1 0.5
SMK 22.4 0.5
#               471
XJP 6.1 1
GZA 7.6 0.5
SMI 8 0.5
GDS 8.9 1
JLO 16.3 0.5
#               497
AXI 3.6 0.5
ZJG 5.5 1
MXI 5.3 0.5
PWU 8.4 0.5
WCH 8.9 0.5
JJS 12.8 1
SPA 13 0.5
YZP 17 1
YTS 18.5 1
#               500
PWU 20.6 0.5
MEK 21.1 1
SPA 21.1 0.5
HMS 21.5 1
HMS 22.5 1
GZA 22.2 0.5
YZP 5.4 1
WCH 6.2 0.5
JHE 6.4 0.5
JJS 8.9 1
MXI 8 0.5
AXI 11.6 0.5
ZJG 13.4 1
YGD 14.4 1
HSH 15 0.5
XJI 15.3 0.5
#               504
AXI 11.2 0.5
JJS 8.8 1
YGD 15.6 1
ZJG 16.3 1
HSH 15 0.5
XJI 15.9 0.5
MEK 20.5 1
PWU 20 0.5
SPA 20.4 0.5
HMS 20.7 1
HMS 22.7 1
GZA 21.6 0.5
YZP 5.2 1
JHE 6.2 0.5
WCH 5 0.5
MXI 8 0.5
#               509
YZP 4.6 1
WCH 5.8 0.5
JHE 5.7 0.5
MXI 8.1 0.5
#               510
JJS 10.4 1
AXI 12.6 0.5
ZJG 15 1
HSH 15.2 0.5
XJI 16 0.5
PWU 19.4 0.5
SPA 20.4 0.5
GZA 22.6 0.5
YZP 5 1
WCH 6.2 0.5
JHE 5.7 0.5
MXI 8 0.5
#               517
JHE 2.5 0.5
WCH 3.6 0.5
MXI 4.2 0.5
AXI 7 0.5
JJS 9.6 1
#               528
MXI 8.7 0.5
JJS 10.4 1
AXI 12.7 0.5
YGD 13.8 1
HSH 14.8 0.5
ZJG 14.7 1
XJI 16.8 0.5
PWU 19.8 0.5
SPA 20 0.5
HMS 20.4 1
HMS 21.4 1
MEK 21.4 1
GZA 21.6 0.5
YZP 5.2 1
JHE 5.9 0.5
WCH 5.4 0.5
#               545
YZP 4.2 1
WCH 5.6 0.5
JHE 5.8 0.5
JJS 12.6 1
#               549
YZP 5.4 1
WCH 5.1 0.5
JHE 6 0.5
MXI 8.2 0.5
JJS 11.4 1
HSH 15 0.5
ZJG 17.1 1
PWU 20.2 0.5
#               558
JHE 3.6 0.5
MXI 4.2 0.5
AXI 3.9 0.5
WCH 5.8 0.5
#               584
JLO 7.4 0.5
GDS 13.1 1
GZA 15.7 0.5
SMI 16 0.5
YHZ 16.7 0.5
DFU 20.2 0.5
MLI 20.4 0.5
XJP 20.8 1
DBC 22.1 0.5
BTA 22.2 0.5
#               586
JLO 7.8 0.5
GDS 13.7 1
GZA 15.6 0.5
SMI 14.9 0.5
YHZ 17 0.5
MLI 20.2 0.5
DFU 19.8 0.5
XJP 20.8 1
DBC 22.3 0.5
BTA 22.2 0.5
#               589
LBO 5.5 0.5
YPU 9 0.5
XSB 11.3 0.5
WMP 16.6 1
HWS 19.6 1
HLI 20.8 0.5
#               593
XJP 10.3 1
GZA 10.1 0.5
GDS 12.7 1
YZP 13.2 1
XJI 14.6 0.5
HMS 17.6 1
WCH 19.4 0.5
#               595
XJI 13.2 0.5
GDS 16.4 1
RTA 17 0.5
GZA 15.8 0.5
GZI 17 0.5
MEK 18 1
DFU 1.2 0.5
#               607
SMI 4.4 0.5
YHZ 5.4 0.5
XJP 6.7 1
JLO 11.3 0.5
GDS 15 1
GZA 15.3 0.5
HMS 22.4 1
YZP 26.4 1
#               608
GZI 9.8 0.5
MEK 15.2 1
RTA 7.6 0.5
DFU 9.4 0.5
#               610
GDS 20.2 1
JJS 19.4 1
YZW 18.2 0.5
XJI 22 0.5
YGD 10 1
HMS 10.8 1
XJP 14.1 1
YZP 15.6 1
#               618
JJS 17 1
PWU 3.8 0.5
ZJG 7.8 1
AXI 8.3 0.5
SPA 9.5 0.5
MXI 8.6 0.5
QCH 10.7 0.5
JHE 11.8 0.5
WCH 12.7 0.5
HSH 14.1 0.5
#               639
HLI 20.1 0.5
LBO 6.1 0.5
YPU 9.2 0.5
WMP 16.1 1
HWS 18.6 1
#               653
WMP 6.1 1
LBO 6.2 0.5
HWS 12.3 1
XJP 14.2 1
HMS 15 1
SMI 18.1 0.5
YZW 17.6 0.5
YPU 18 0.5
LZH 20.8 0.5
DAQ 20.4 0.5
#               665
HSH 14.2 0.5
JJS 16.5 1
MEK 16 1
GDS 16.7 1
AXI 17.7 0.5
ZJG 20.8 1
XJP 20.7 1
DFU 21.5 0.5
HMS 21.8 1
SPA 22.8 0.5
YZP 5.6 1
WCH 8.2 0.5
XJI 8.5 0.5
JHE 11.8 0.5
MXI 12.6 0.5
YGD 14.7 1
GZA 14.3 0.5
#               683
MXI 3.4 0.5
JHE 4 0.5
AXI 4.5 0.5
WCH 5.9 0.5
#               687
HWS 7 1
LBO 17.8 0.5
HMS 20 1
LZZ 21.7 1
#               692
YHZ 3.7 0.5
SMI 4.5 0.5
JLO 8.5 0.5
MMZ 10.5 0.5
GZA 15.2 0.5
#               699
GZA 4.1 0.5
GDS 4.6 1
XJI 8.1 0.5
DFU 12.1 0.5
XJP 15.6 1
YZP 18.7 1
MEK 19.3 1
WCH 20.9 0.5
#               700
WMP 8.4 1
XJP 10.9 1
SMI 12.8 0.5
HMS 13.4 1
YZP 21.7 1
#               701
MLI 9.2 0.5
XGS 11.1 0.5
PUW 13.4 0.5
PZH 14.4 0.5
DBC 16.7 0.5
MMZ 18.8 0.5
JLO 22.6 0.5
#               705
RTA 5.5 0.5
MEK 9.8 1
DFU 13.6 0.5
GZI 16.9 0.5
#               707
PWU 3.4 0.5
ZJG 7.1 1
AXI 8.6 0.5
QCH 9.4 0.5
MXI 11.4 0.5
SPA 11.6 0.5
JHE 13.3 0.5
YTS 13.1 1
WCH 15 0.5
JJS 17.5 1
HSH 16.8 0.5
#               725
MEK 5.9 1
HSH 11.2 0.5
RTA 11.6 0.5
XJI 17.5 0.5
#               732
YZP 18.4 1
LBO 18.2 0.5
YZW 20.4 0.5
JLO 20.6 0.5
XJI 21 0.5
JJS 24.2 1
XJP 6.5 1
WMP 8.9 1
SMI 11.2 0.5
HMS 13.2 1
GZA 14.2 0.5
YHZ 15.7 0.5
GDS 16.2 1
#               734
WMP 6.6 1
XJP 8 1
HMS 12.3 1
YZP 20.4 1
#               735
JHE 3.5 0.5
WCH 5.4 0.5
YZP 6.8 1
MXI 8.1 0.5
AXI 9.6 0.5
JJS 9.8 1
#               746
HSH 4.5 0.5
MEK 7.5 1
XJI 16.8 0.5
RTA 18.2 0.5
#               753
XJP 10.5 1
GZA 11.2 0.5
GDS 13.6 1
YZP 12.6 1
SMI 13.7 0.5
HMS 15.7 1
HMS 15.4 1
HMS 15.9 1
HMS 15.6 1
XJI 15.8 0.5
JJS 21.2 1
JLO 22.4 0.5
#               755
AXI 4.2 0.5
MXI 6.8 0.5
JHE 9.9 0.5
PWU 10.2 0.5
WCH 11.6 0.5
SPA 16.8 0.5
HSH 17 0.5
YZP 18.6 1
#               762
JJS 10 1
JHE 3 0.5
AXI 4.9 0.5
MXI 4.8 0.5
WCH 5.8 0.5
#               763
JHE 7.5 0.5
MXI 6.5 0.5
WCH 9.2 0.5
AXI 1.9 0.5
#               768
MEK 5.2 1
XJI 8.7 0.5
DFU 11.7 0.5
RTA 12.5 0.5
HSH 12.6 0.5
#               769
JLO 5.6 0.5
SMI 5.8 0.5
YHZ 8.2 0.5
GZA 11.5 0.5
DBC 15.4 0.5
MLI 16.6 0.5
#               784
YZP 4.4 1
WCH 4.5 0.5
JHE 5.7 0.5
MXI 7.6 0.5
AXI 11.4 0.5
HSH 14 0.5
#               796
JLO 6 0.5
SMI 5.9 0.5
YHZ 7.9 0.5
XJP 11.2 1
GDS 11.1 1
GZA 12.5 0.5
#               805
YZP 6 1
WCH 5.8 0.5
JHE 6.8 0.5
MXI 8 0.5
#               807
HSH 21.8 0.5
YZP 6.8 1
JHE 13.8 0.5
WCH 14.2 0.5
JJS 14 1
HMS 14.9 1
XJI 15.5 0.5
GZA 16.2 0.5
AXI 19 0.5
MXI 16.4 0.5
#               821
YZP 8.8 1
XJI 9.5 0.5
GZA 11.8 0.5
WCH 12 0.5
MEK 18.5 1
HMS 21 1
#               822
GZA 7.6 0.5
XJI 8.2 0.5
GDS 9.5 1
YZP 13.2 1
XJP 14.3 1
SMI 16 0.5
WCH 18 0.5
DFU 18.8 0.5
MEK 20.3 1
JHE 21.5 0.5
HSH 22.6 0.5
JJS 24 1
#               830
JLO 4.2 0.5
YHZ 6.1 0.5
SMI 6.7 0.5
DBC 12.8 0.5
GZA 14.5 0.5
MLI 15.6 0.5
#               833
YHZ 5.5 0.5
MMZ 7.4 0.5
JLO 10.3 0.5
SMI 12.6 0.5
SMI 12.6 0.5
SMI 12.6 0.5
SMI 12.6 0.5
#               844
LZH 9.9 0.5
YZW 8.4 0.5
HMS 16.6 1
HWS 16.9 1
WMP 22.8 1
#               845
XGS 16.6 0.5
LBO 22.2 0.5
SMK 2.9 0.5
HLI 9 0.5
YPU 10.3 0.5
PUW 10.4 0.5
BYD 10.8 0.5
PZH 14.1 0.5
#               846
JLO 4.7 0.5
SMI 5.9 0.5
YHZ 8.1 0.5
XJP 10.4 1
GDS 11 1
GZA 15.4 0.5
#               851
PZH 14 0.5
SMK 2.8 0.5
HLI 8 0.5
YPU 10.3 0.5
#               852
LZH 7.8 0.5
HMS 14.2 1
HWS 14.5 1
WMP 20 1
#               854
XJI 16.7 0.5
YZP 21 1
SMI 7.2 0.5
GZA 5.3 0.5
GDS 6.2 1
JLO 13 0.5
#               895
JLO 7.7 0.5
GDS 13.2 1
SMI 14.3 0.5
GZA 14.5 0.5
YHZ 15.7 0.5
MLI 21.5 0.5
XJP 19.2 1
DFU 19.4 0.5
DBC 21.6 0.5
BTA 22.1 0.5
#               898
JLO 6.4 0.5
GZA 14.7 0.5
SMI 14.4 0.5
BTA 22 0.5
BTA 22 0.5
#               899
JLO 6.8 0.5
GDS 13 1
SMI 15 0.5
GZA 15.1 0.5
YHZ 16.8 0.5
MLI 19.8 0.5
DFU 19 0.5
XJP 18.3 1
DBC 22.2 0.5
MMZ 23.3 0.5
BTA 22 0.5
#               902
JLO 7.7 0.5
GDS 13 1
GZA 14.5 0.5
SMI 14.6 0.5
XJP 19.4 1
MLI 18.4 0.5
BTA 22 0.5
#               911
JLO 8.2 0.5
GDS 13.2 1
GZA 15 0.5
SMI 14.7 0.5
YHZ 15.5 0.5
MLI 18 0.5
DFU 19.4 0.5
DBC 21.4 0.5
BTA 22 0.5
#               924
JLO 7.3 0.5
GDS 13 1
SMI 15.1 0.5
GZA 16 0.5
DFU 19 0.5
BTA 22.5 0.5
#               934
JHE 3.6 0.5
WCH 6 0.5
MXI 6.8 0.5
YZP 9 1
#               938
JLO 7.9 0.5
GDS 13.5 1
GZA 15.4 0.5
XJP 20.4 1
#               940
SFS 1.6 0.5
YZW 3.4 0.5
LZH 8.6 0.5
HMS 8.2 1
HWS 8.7 1
LZZ 15 1
YGD 16.3 1
LBO 18.2 0.5
#               945
MLI 19.4 0.5
XJP 20.4 1
DFU 19.8 0.5
BTA 22 0.5
JLO 8 0.5
GDS 13.4 1
SMI 15.2 0.5
GZA 15.6 0.5
YHZ 17 0.5
#               946
BTA 23 0.5
YYC 25.8 0.5
JLO 8 0.5
GDS 13.2 1
SMI 15.1 0.5
GZA 15.2 0.5
MLI 18.6 0.5
DFU 19.8 0.5
XJP 19.6 1
#               951
JLO 7.8 0.5
GZA 15.4 0.5
SMI 15.6 0.5
DFU 19.8 0.5
BTA 22 0.5
#               955
JLO 7.5 0.5
GDS 13.2 1
GZA 15.6 0.5
XJP 19.7 1
BTA 22 0.5
#               956
JLO 7.9 0.5
GDS 13.2 1
GZA 15.4 0.5
XJP 19.7 1
#               957
GZA 15.3 0.5
XJP 20.2 1
BTA 22 0.5
JLO 7.9 0.5
GDS 13.3 1
#               959
JLO 7.7 0.5
GDS 13.3 1
GZA 15 0.5
XJP 18.7 1
#               960
JLO 8 0.5
GDS 13.4 1
GZA 15.5 0.5
SMI 15.6 0.5
YHZ 16.7 0.5
MLI 19 0.5
DFU 19 0.5
XJP 19.2 1
DBC 21.7 0.5
MMZ 23.3 0.5
BTA 22 0.5
#               965
GDS 12.6 1
GZA 15.2 0.5
XJP 18.3 1
JLO 7.7 0.5
#               970
MLI 20 0.5
BTA 22 0.5
JLO 8 0.5
GDS 13.1 1
GZA 14.8 0.5
SMI 15.1 0.5
YHZ 16.9 0.5
DFU 18.6 0.5
XJP 19.8 1
#               976
JLO 7.6 0.5
GDS 13.1 1
GZA 15.3 0.5
SMI 15.4 0.5
YHZ 16.9 0.5
MLI 18.6 0.5
XJP 19.8 1
DFU 19 0.5
BTA 22 0.5
#               990
JHE 2.6 0.5
MXI 4.4 0.5
AXI 5.3 0.5
WCH 6.2 0.5
ZJG 9.5 1
JJS 10.8 1
YZP 10.9 1
#               999
JLO 7.8 0.5
GDS 13.1 1
GZA 15.4 0.5
XJP 19.3 1
#              1010
JLO 7.9 0.5
GDS 13.1 1
GZA 15 0.5
SMI 15.3 0.5
YHZ 16.2 0.5
MLI 19 0.5
XJP 19.8 1
DFU 19.2 0.5
BTA 22 0.5
#              1015
AXI 4.1 0.5
ZJG 4.1 1
MXI 6.6 0.5
PWU 7 0.5
JHE 9 0.5
WCH 10.2 0.5
JJS 13 1
SPA 13.7 0.5
QCH 13 0.5
HSH 15.4 0.5
YZP 16.3 1
#              1034
JLO 7.9 0.5
GDS 13.4 1
GZA 15 0.5
SMI 14.9 0.5
YHZ 18.4 0.5
XJP 19.7 1
DFU 19 0.5
MMZ 23.6 0.5
BTA 22.1 0.5
#              1035
JLO 8.2 0.5
GDS 13.1 1
GZA 15.4 0.5
SMI 15 0.5
YHZ 18.3 0.5
XJP 19.5 1
MLI 19 0.5
DFU 19.6 0.5
#              1041
JLO 8.2 0.5
GDS 13.2 1
GZA 15.4 0.5
SMI 16.2 0.5
XJP 20.5 1
#              1042
GDS 12.9 1
GZA 14.8 0.5
XJP 19.8 1
JLO 7.3 0.5
#              1043
JLO 7.5 0.5
GDS 13 1
GZA 16 0.5
XJP 19.9 1
#              1049
AXI 3 0.5
ZJG 4 1
MXI 6.2 0.5
PWU 7 0.5
SPA 12.4 0.5
JJS 11.6 1
YZP 17 1
YTS 17.4 1
#              1057
PUW 13.6 0.5
HTW 15.5 0.5
PZH 15 0.5
HLI 18.4 0.5
MLI 9.9 0.5
XGS 11.6 0.5
#              1059
MLI 10.8 0.5
XGS 11.5 0.5
PZH 15.4 0.5
HLI 19 0.5
#              1063
MXI 7.2 0.5
YZP 8.8 1
JJS 10.6 1
ZJG 12.7 1
YGD 18.4 1
JHE 3.6 0.5
WCH 6.4 0.5
#              1070
GDS 13 1
GZA 15 0.5
DFU 20 0.5
XJP 19.5 1
JLO 7.8 0.5
#              1076
WMP 5.8 1
HWS 13.7 1
HMS 16.3 1
GZA 25.8 0.5
#              1082
GDS 13 1
SMI 15.6 0.5
GZA 14.9 0.5
YHZ 17 0.5
XJP 19.2 1
JLO 7.8 0.5
#              1095
XJI 12.3 0.5
AXI 12.8 0.5
JJS 12.8 1
HSH 12.4 0.5
MEK 15.7 1
PWU 19.4 0.5
GZA 19.5 0.5
WCH 4.6 0.5
YZP 5.4 1
JHE 7.1 0.5
#              1096
JLO 7.8 0.5
GDS 13.3 1
GZA 15.4 0.5
XJP 20.8 1
#              1098
SPA 5.6 0.5
HSH 6.8 0.5
MXI 8.6 0.5
WCH 10.8 0.5
PWU 10.4 0.5
MEK 15 1
#              1102
GDS 4 1
GZA 4.6 0.5
XJP 8.5 1
JLO 11.8 0.5
WMP 20.4 1
#              1116
JLO 8 0.5
GDS 13.2 1
GZA 15.2 0.5
SMI 15 0.5
XJP 19.5 1
#              1118
LZZ 5.8 1
HMS 14.7 1
HWS 15.9 1
WMP 19.9 1
WMP 19.9 1
#              1120
WMP 18.1 1
YZP 20.1 1
GZA 5.4 0.5
GDS 6.1 1
XJP 7.6 1
#              1126
WMP 19.1 1
JJS 22.4 1
LZZ 6.6 1
YZW 7 0.5
LZH 7.2 0.5
HMS 13.2 1
HWS 13.5 1
#              1141
JLO 8 0.5
GDS 12.7 1
GZA 14.5 0.5
XJP 19.4 1
#              1142
JLO 7.9 0.5
GDS 12.9 1
GZA 15.6 0.5
XJP 19.8 1
#              1153
JLO 7.7 0.5
GDS 13.2 1
GZA 15.3 0.5
SMI 15 0.5
YHZ 16.6 0.5
BTA 22.2 0.5
XJP 20.3 1
DFU 19 0.5
MLI 19.4 0.5
MMZ 21.8 0.5
#              1155
JLO 7.8 0.5
GDS 12.7 1
GZA 15.3 0.5
SMI 14.7 0.5
YHZ 15.7 0.5
BTA 22.3 0.5
XJP 20.3 1
MLI 20 0.5
DFU 19.4 0.5
MMZ 23.8 0.5
#              1162
HWS 18.4 1
HMS 22.8 1
LZH 25 0.5
LBO 2.4 0.5
WMP 12.7 1
#              1171
JLO 7.8 0.5
GDS 13 1
LFG 14 0.5
GZA 15.4 0.5
SMI 14.9 0.5
YHZ 15.9 0.5
XJP 20.1 1
DFU 19.7 0.5
MLI 19.2 0.5
#              1189
AXI 3.2 0.5
MXI 7.8 0.5
PWU 9.2 0.5
WCH 11.2 0.5
#              1192
AXI 1.4 0.5
MXI 7.6 0.5
JHE 8.6 0.5
PWU 11.2 0.5
WCH 10.8 0.5
#              1202
HSH 4.4 0.5
WCH 5.4 0.5
MXI 6.5 0.5
MEK 10.7 1
SPA 12.7 0.5
PWU 17.4 0.5
#              1217
JLO 8 0.5
GDS 13 1
GZA 15 0.5
XJP 20 1
#              1218
JLO 7.7 0.5
GDS 13.1 1
GZA 15.5 0.5
XJP 19.4 1
DFU 19.8 0.5
BTA 22.4 0.5
#              1222
JLO 8 0.5
GDS 12.2 1
YHZ 14.4 0.5
GZA 15 0.5
XJP 19.3 1
#              1223
MXI 5.2 0.5
JHE 7.1 0.5
PWU 8.6 0.5
WCH 8.6 0.5
SPA 12.3 0.5
AXI 4.1 0.5
#              1240
XJP 6.3 1
GZA 6.8 0.5
SMI 7.6 0.5
GDS 8.3 1
XJI 16.2 0.5
YZP 18.8 1
HMS 21.2 1
#              1243
HSH 8 0.5
XJI 8.8 0.5
WCH 13 0.5
RTA 15.6 0.5
MXI 15.7 0.5
YZP 17.4 1
GZA 19.9 0.5
MEK 2.6 1
#              1245
JLO 7.8 0.5
GDS 13.1 1
GZA 15 0.5
SMI 15.2 0.5
XJP 19.6 1
BTA 21.8 0.5
#              1246
GDS 12.9 1
GZA 15.4 0.5
#              1247
GDS 13.7 1
GZA 16.2 0.5
SMI 16.1 0.5
MLI 18.8 0.5
DFU 19.9 0.5
XJP 19.7 1
BTA 21.5 0.5
JLO 8 0.5
#              1248
SMI 14.4 0.5
SMI 13 0.5
LFG 14.5 0.5
GZA 15.5 0.5
SMI 17.4 0.5
SMI 16 0.5
YHZ 16.3 0.5
MLI 19 0.5
DFU 19.2 0.5
BTA 21.2 0.5
JLO 7.8 0.5
#              1250
JLO 7.8 0.5
GDS 13.7 1
SMI 15.1 0.5
GZA 15.4 0.5
DFU 19 0.5
#              1251
JLO 8.5 0.5
GDS 13.9 1
XJP 19.9 1
BTA 22 0.5
#              1252
YHZ 17 0.5
DFU 20 0.5
JLO 7.8 0.5
LFG 14.9 0.5
GZA 15.4 0.5
SMI 16 0.5
#              1255
GDS 13.1 1
LFG 14.8 0.5
GZA 16 0.5
SMI 15.9 0.5
YHZ 16.7 0.5
#              1258
JLO 7.5 0.5
GDS 13.2 1
LFG 15.3 0.5
GZA 15 0.5
YHZ 17.6 0.5
MLI 19.4 0.5
XJP 19.6 1
BTA 21.9 0.5
#              1263
JLO 8.4 0.5
GDS 12.8 1
GZA 14.8 0.5
MLI 20 0.5
#              1264
MXI 1.7 0.5
WCH 3.6 0.5
JHE 3.7 0.5
AXI 6.5 0.5
YZP 10.9 1
HSH 11 0.5
PWU 12.4 0.5
MEK 17.7 1
XJI 17.7 0.5
#              1265
JLO 8 0.5
GDS 13.4 1
LFG 15.1 0.5
GZA 16.2 0.5
MLI 18.8 0.5
DFU 20.2 0.5
XJP 20.4 1
BTA 21.6 0.5
#              1267
JLO 8.1 0.5
GDS 12.8 1
LFG 15.2 0.5
GZA 15.6 0.5
YHZ 15.4 0.5
XJP 20 1
MLI 19 0.5
